mfcc_mean_1,mfcc_std_1,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,mfcc_mean_13,mfcc_std_13,chroma_mean_1,chroma_std_1,chroma_mean_2,chroma_std_2,chroma_mean_3,chroma_std_3,chroma_mean_4,chroma_std_4,chroma_mean_5,chroma_std_5,chroma_mean_6,chroma_std_6,chroma_mean_7,chroma_std_7,chroma_mean_8,chroma_std_8,chroma_mean_9,chroma_std_9,chroma_mean_10,chroma_std_10,chroma_mean_11,chroma_std_11,chroma_mean_12,chroma_std_12,spec_contrast_mean_1,spec_contrast_std_1,spec_contrast_mean_2,spec_contrast_std_2,spec_contrast_mean_3,spec_contrast_std_3,spec_contrast_mean_4,spec_contrast_std_4,spec_contrast_mean_5,spec_contrast_std_5,spec_contrast_mean_6,spec_contrast_std_6,spec_contrast_mean_7,spec_contrast_std_7,zcr_mean,zcr_std,spec_centroid_mean,spec_centroid_std,spec_rolloff_mean,spec_rolloff_std,label,file_name
0.6229254794574377,0.4357508873092685,0.2700507764797197,0.3430687518714971,0.4132284458388173,0.5012658030078108,0.4108889021987406,0.4083646187703169,0.2453303791994142,0.5739320735085849,0.2697373184769898,0.4328770042489797,0.9826445640733972,0.6292754919358612,-0.0493838791590439,0.6714631615069572,0.674492141445011,0.452955359809602,0.4194744327989501,0.5341349100134816,0.4294953779928194,0.512179921060293,0.4804245349622944,0.3789140323555474,0.0577864122745345,0.5174494380845617,0.3063220569269939,0.5042657040019379,0.396053418431907,0.6973566275997372,0.195912178663571,0.3394277011981452,0.2511556027640859,0.5038422548982404,0.3888403303098866,0.6595974320837561,0.3088278652920402,0.4484178708745263,0.4297954745888929,0.9019776482935432,0.3363656394824441,0.3597851890906072,0.4334090398629014,0.6959084428359477,0.4354638413330562,0.6495409758235382,0.2605540214226729,0.4401939079723718,0.3759795280599179,0.6812779214191176,0.3556453085049973,0.4816293830574003,0.6727202691032471,0.5375638706029815,0.6429021371273759,0.5038500364573584,0.6537714640429444,0.4476486797389456,0.5419301636334243,0.3118193387556877,0.5519050129664482,0.4161948866455984,0.6094185803558769,0.1249617199864236,0.4649150450871359,0.3950723366313333,0.6006207673637126,0.3286825100816863,0.6478308131817921,0.4828389275590939,1,vocal17.wav
0.5208100876792439,0.3597460423027359,0.2117777456611086,0.4105791106690241,0.4180636128622982,0.3791893971316485,0.4970331918646061,0.4369381210050169,0.3602938440786336,0.3607292436428675,0.3998900261353871,0.2048974056255237,0.7227091485916304,0.3283623444438599,0.3334685737372816,0.4537923674016532,0.7828118402376892,0.1807155185716714,0.4650626178741468,0.3616416943467437,0.6757040652893993,0.433990949038332,0.27061221955374,0.4167651765059031,0.453269534859411,0.2346705071181125,0.5713543351563709,0.8199596837221701,0.332630649472809,0.3979558753422327,0.4141126120002064,0.6453167066173,0.2830272581524999,0.4884121258834378,0.399006374673961,0.6219715644224653,0.4334393609438561,0.681532231387755,0.2862767049267188,0.5315713071330671,0.5367197915932593,0.6960771353234407,0.3444168110113242,0.5504385327516521,0.4569460923953059,0.7438251045964817,0.2968261014852871,0.4485482272491589,0.4478898943451124,0.6031998754312611,0.2699518891973221,0.2210194866868447,0.6589716757228438,0.5669627833410522,0.6138790573166087,0.5837423030933677,0.326395889545342,0.2269652115586586,0.2600645038122714,0.1426549275337373,0.2137079652665363,0.1722299415797151,0.5393265515873344,0.0924979439295946,0.5220516865770659,0.4153303264224113,0.6894026987424735,0.350605286956002,0.7447815348055669,0.4537175199097292,1,vocal2.wav
0.6769455991407232,0.4541729570428479,0.5950037079370949,0.3068516025112047,0.6051990206872286,0.4394493630155396,0.6023272797175012,0.3655184993097571,0.4528728590916598,0.3950993557280207,0.5778453501435117,0.286585142514802,0.5667179499102344,0.2982695459188813,0.407439046932751,0.4278810788355008,0.5148306595427833,0.3103182014228935,0.6279015557112757,0.2997525503896386,0.603438708925387,0.3147149004457876,0.4227153414070979,0.344995148626122,0.5450922298113964,0.2421779270614953,0.5562702006727858,0.7533737214420214,0.4285808606315719,0.5498816865013891,0.571619115477042,0.7438415781105818,0.4274332529372737,0.6809493239167876,0.3314359059447842,0.5308485831021137,0.2444992919759298,0.4283663432169525,0.2680092772924378,0.5662669749919688,0.5278079928979605,0.6559091106550092,0.4003469900139754,0.6592972766181552,0.367316711274121,0.5348444909222722,0.4485832414731828,0.6463980511970115,0.5302880074281809,0.7298595017646897,0.4364885241274768,0.3575142415256049,0.3169667669048301,0.2788782152758484,0.3246456866461731,0.2810267359595596,0.2562519988907294,0.1800323174995152,0.2433601490825107,0.1514123582225169,0.2438878061590579,0.2185096373923299,0.623590459314826,0.1004460943769791,0.1617865822086794,0.1671679159781527,0.2917627264687429,0.2202978966889675,0.3464544121747512,0.3330968268030335,0,vocal2.wav
0.6425453234843248,0.3357827586081388,0.3219454191039186,0.3555448854851127,0.6436222657340318,0.5446667252848618,0.2397971023234221,0.3453810669842838,0.5492786111494314,0.5422740928643464,0.4120669121264729,0.3013500886949359,0.1679332206564314,0.6232660551335027,0.6801095774999278,0.3898111085695369,0.4333563144090269,0.4925338476989997,0.5250937961435571,0.445144573268121,0.742448893326069,0.7140638150808537,0.4181466215666212,0.450347783458944,0.4253675206264756,0.4381850148488467,0.4296304670007216,0.8207572134520515,0.1771422132540195,0.2900385312253311,0.3566103545000608,0.7925606226196824,0.3154553481236421,0.5600481384542373,0.5615098567701844,0.8961832721326191,0.2603218203068114,0.5673786413717194,0.1181672428988033,0.3891850670202025,0.1741862758688176,0.458571904093761,0.1043953767511729,0.3450512092627019,0.0851011719799547,0.2975799665638051,0.1873183083233253,0.4235325037769955,0.4594757945678881,0.7275395821656628,0.383010745814032,0.4405455321162876,0.8709498353305966,0.4451713607725046,0.9720559293390556,0.5075834241230964,0.8716103892395377,0.3319731792847292,0.765888860753786,0.3281852658021721,0.5427294029198129,0.3119292449932964,0.5828249696430221,0.1212389373127604,0.2139527305261099,0.3032887405421087,0.4393297200210476,0.3569622269108404,0.574473145663433,0.5259893882772645,1,vocal27.wav
0.0253340230536569,0.8479703295553127,0.0438904313252876,0.7412971078627661,0.1810687329061104,0.9212860092384912,0.3808330629449766,0.7396423348030294,0.1393194756262629,0.5723422163354845,0.1324792162406627,0.6828391496909264,0.3903436207107779,0.5890137828144305,0.2761877759796587,0.575724801917873,0.7027677535174117,0.2841848781998641,0.2072280139660819,0.6405142111259456,0.3538041293496602,0.2207540022980049,0.3506137285729077,0.4788901144514697,0.2046733314978078,0.5713889934232618,0.4012287870089779,0.7405942935304926,0.3855005164503153,0.7491825980922707,0.3394193931273804,0.7006692989770518,0.3544561734929133,0.7059480907274591,0.2803013368630837,0.5758371643966989,0.3987445565558582,0.6386057279223506,0.4038483944119437,0.6961651918634508,0.3957333593517471,0.7818632211713311,0.414276628086365,0.6998015350019405,0.4419598770523557,0.7976213641281817,0.5292345100814092,0.8374887290817483,0.4499622458349469,0.8076227397555173,0.3203028777296586,0.6523905126555991,0.6751257010407838,0.8651124314781131,0.4481302274498162,0.8148689360842858,0.2206135846505639,0.658446330783844,0.2333047277615478,0.5416310257410172,0.381548675436651,0.5505559582436772,0.0,0.8588677715072655,0.4296159115051585,0.4902813878202406,0.7144546262270831,0.8547070385445185,0.4581240187278916,0.7947659026932147,0,vocal19.wav
0.568432420492782,0.2547627799847268,0.2187935795064387,0.5853775954776819,0.6157530488552883,0.4071267206623908,0.2170627653944604,0.6395739054369036,0.2701466119135109,0.4019048216952386,0.380271653268892,0.4124231342286296,0.5913420893577177,0.5655017657018702,0.3301896815643551,0.525920747808622,0.6934024913150065,0.2518304018583038,0.4999471224302239,0.5392816630162915,0.733210352060969,0.8850561670514189,0.7546173483366968,0.65445409202788,0.4768310072283416,0.68280141765634,0.3243371400821156,0.7372203773404482,0.2401213578946382,0.3015463023683533,0.6048779664571724,0.8990814764523061,0.17401429888822,0.3072433884780156,0.1953867969120585,0.4962307134501197,0.2196339129420446,0.5911777431036029,0.1270853759355509,0.230278462614443,0.5428913228689997,0.8722183699386532,0.1777684916648296,0.4078214884145427,0.1898362284648369,0.5202014108848234,0.2143552081151597,0.5703011023261624,0.2845987849267195,0.6057995005174529,0.2861498913182062,0.2884633037126222,0.7223366096740264,0.6421970865073088,0.9817223830268424,0.4834491909612188,0.8993341660356682,0.440006897033842,0.855304947455909,0.44984868209364,0.4001433137387147,0.4348455287136396,0.5872991436985269,0.157453723214798,0.3160205792188229,0.3416749870055433,0.5636549246139851,0.3876829401071306,0.7169539156431511,0.5838322248182317,1,vocal35.wav
0.6607072662497051,0.3517569249010101,0.3426872128210088,0.6736968553904514,0.6446678932464144,0.4166938275985473,0.2053835198634072,0.6901508999698599,0.2852196072549172,0.6996017889639272,0.4689662323538925,0.3382109579542666,0.3070898789847445,0.5588162256005027,0.4012007384097558,0.5553468094444204,0.4650608950569586,0.4452127873834304,0.1892595552919576,0.5437718275395693,0.6901114889445512,0.8291142106266897,0.6003362606457694,0.6784908311700667,0.3237636205127021,0.5468198960427783,0.4120369956434356,0.6418698342486544,0.4755788723932725,0.7625208261093739,0.3292170737453812,0.5023363942127881,0.251896625758901,0.5695442469175471,0.2929795240015159,0.591615537520984,0.3027347162451234,0.5154924014298703,0.3810450343480727,0.8850270137945875,0.3800787609339532,0.5587935559181161,0.2432551463120758,0.6007209696127184,0.2641195474400377,0.5396739464246705,0.3493594602134415,0.613182474081229,0.4325944101139485,0.7838906910227048,0.6072927113458575,0.6565518322173797,0.6687127795317326,0.5328624079288329,0.6736460226977233,0.5374809662036745,0.6108299799635981,0.3707831900694848,0.3907845165586326,0.2655531822944658,0.3115839093039965,0.4965342409922245,0.5666946378200088,0.0572681819898495,0.3843068348038794,0.4709064791801198,0.5346486897589942,0.5305268531580274,0.6022729966617851,0.6737210356625484,1,vocal43.wav
0.6760661671134842,0.4683819013529825,0.604676785925071,0.3668427937570251,0.6164608150018411,0.4167615397318576,0.5952582106553986,0.4028451069103913,0.4298985215492641,0.4240831801794608,0.5926800948723552,0.2902902163946101,0.6458574232720987,0.360804869997855,0.452338606288504,0.3980367407400922,0.4996363010925747,0.2854940804961176,0.6115721460577339,0.3567900463741385,0.6194812009714442,0.2947246627811592,0.4562701395195566,0.3036072476246023,0.5590517109942105,0.2604159595805611,0.4938671918981883,0.6665784407604827,0.4852701755858018,0.6607333475094521,0.5263632498605016,0.6522471445533797,0.4424400394247575,0.6731002676932174,0.3921348744698935,0.5700106856358287,0.3752315068641729,0.5683742397427718,0.3220527071654933,0.6196394190531019,0.4972055110532989,0.6206625704277573,0.3491609004881981,0.6477709942986303,0.3230385854815443,0.5153275072963852,0.4779648471245257,0.7009698492572181,0.5221613615257622,0.7313405555343785,0.4185102017240933,0.3535251372143743,0.3160101696101588,0.2938584404447811,0.3378644954936246,0.2838204141885554,0.2511748255794399,0.1780845840755898,0.2424858468938729,0.1396958221165966,0.2551309307758089,0.2239048892974842,0.6351353140760145,0.1076350522846757,0.1723567026971257,0.1758937439709831,0.296525540870448,0.23774942112689,0.3469933002603223,0.3592376423077,0,vocal43.wav
0.5106069212689966,0.3516119933474638,0.2399660562052222,0.3718042575917021,0.349743394133123,0.6012842628152233,0.4899844390727007,0.5013400156190863,0.3113275861579422,0.3194578062055226,0.4174567273113231,0.4470453017794654,0.8331680861091857,0.4450681197112848,0.1804968060837586,0.520208422588415,0.546790882357009,0.4189465243179521,0.4095676379347348,0.5497309683077207,0.4324552135095502,0.5377215455225822,0.3157411894676508,0.4925119817980875,0.2612571940705696,0.3610467547964884,0.2637394216267192,0.5223955190598392,0.4417528478371634,0.7354270987018041,0.3454971346626637,0.5120608825372732,0.4105498538056362,0.7481895649310333,0.2971931907916294,0.5248562763063345,0.252689404261459,0.4708235628399619,0.4721249203052671,0.92503609536695,0.4905299794594202,0.5374603841905092,0.4304682777902384,0.7813584353460571,0.1881997580637006,0.3332824948173408,0.2039945335552424,0.494485780581184,0.1888628173123308,0.4485254979827415,0.2006382087577264,0.1520776642887283,0.7615700382704583,0.6899669352166837,0.6431339022628265,0.4881940076823232,0.6117895616514268,0.2909710321949635,0.4667604026558166,0.2465421865216783,0.391470937189279,0.2404445581250957,0.6199616305213771,0.15305367496906,0.4956503344719006,0.5398741846874031,0.5801719610151036,0.515302660938312,0.5547629450684829,0.4766801549386236,1,vocal13.wav
0.4305562216487298,0.5606026601403404,0.3576077314327435,0.490913192998321,0.6824349056592356,0.4288582032204812,0.4372027515259698,0.4699475519009221,0.4522428900415789,0.4834912802548975,0.6842733128929916,0.2759252269866876,0.3116418330291308,0.6998533733935018,0.5818763436981086,0.4694243891255835,0.439581488150786,0.5446463778821367,0.2907536489363416,0.5298066490033504,0.8926846229225593,0.6388852252236582,0.4884708092845417,0.4106699661410629,0.501233546705779,0.3252532000354818,0.5450590949623845,0.8459617118906239,0.4084530842451281,0.7169542311189616,0.3943438456146996,0.7122490057366337,0.2872868367383657,0.6522712362496272,0.2596324624432847,0.5368917487506657,0.1871762558066153,0.5423643379664445,0.1000203133014805,0.2927485210695058,0.362678382141157,0.6617743176587769,0.340340380084488,0.787153696107929,0.1651577763424876,0.3300115613867753,0.2515423250865384,0.5935936225613407,0.3760453234372064,0.6450132027324101,0.4083524790432621,0.5932267864262851,0.6027367434896655,0.6928245196140159,0.6159512754925264,0.8115748516581407,0.6577332889935772,0.3602772604585946,0.5056049750521289,0.2819617792112064,0.4723747330766259,0.3554424728391012,0.7097882959451407,0.270721939746852,0.4353862991037335,0.5525782648801748,0.4673462726892941,0.5198618823813769,0.4679476251874117,0.5882795712425937,1,vocal74.wav
